ts,rss_mb,frame_ms_ewma,queue_len,queue_cap,queue_dropped,budget_chart,budget_instant,budget_preview,gui_interval_ms,guardrail,background
1773393732.394462,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393732.677333,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393732.801427,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393732.976305,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393733.802520,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393734.394461,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393734.677086,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393734.801605,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393734.973117,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393735.802484,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393736.394351,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393736.394376,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393736.677228,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393736.802068,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393736.972737,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393737.801610,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393738.394706,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393738.677251,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393738.802690,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393738.971878,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393739.802256,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393739.802442,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393740.394381,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393740.675523,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393740.801962,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393740.972164,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393741.800677,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393742.393887,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393742.676162,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393742.800565,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393742.973386,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393743.802511,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393744.394075,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393744.678671,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393744.802635,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393744.973926,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393745.802297,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393746.394448,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393746.677408,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393746.801780,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393746.974472,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393747.801310,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393748.394665,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393748.394922,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393748.676894,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393748.801913,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393748.974124,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393749.803007,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393750.394747,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393750.678402,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393750.803154,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393750.974358,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393751.800581,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393752.394196,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393752.675354,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393752.802576,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393752.974585,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393753.801143,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393754.394929,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393754.677595,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393754.802688,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393754.974701,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393755.801603,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393756.393704,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393756.677165,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393756.801629,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393756.974883,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393757.802831,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393758.393786,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393758.677220,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393758.801242,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393758.972138,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393759.801260,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393760.394146,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393760.677783,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393760.802912,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393760.975404,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393761.801058,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393761.801064,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393762.394345,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393762.675864,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393762.801662,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393762.974985,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393763.801624,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393764.394847,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393764.675621,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393764.802273,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393764.973185,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393765.802082,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393766.394397,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393766.677609,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393766.801695,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393766.972453,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393767.801948,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393768.395222,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393768.677716,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393768.802780,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393768.973934,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393769.801583,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393770.393884,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393770.678447,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393770.802688,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393770.974723,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393771.802208,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393772.394083,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393772.677974,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393772.801771,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393772.972203,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393773.801054,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393773.801802,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393774.393614,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393774.674807,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393774.801810,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393774.974217,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393775.801773,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393775.801773,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393776.394402,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393776.677787,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393776.802446,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393776.973617,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393777.801844,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393778.394901,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393778.677030,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393778.802078,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393778.973800,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393779.801529,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393780.394430,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393780.675383,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393780.802723,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393780.972147,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393781.801517,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393782.394478,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393782.394446,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393782.677744,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393782.802609,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393782.971889,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393783.801818,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393784.393694,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393784.393984,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393784.676481,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393784.801968,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393784.973748,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393785.801618,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393786.394172,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393786.678276,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393786.803134,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393786.973778,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393787.802288,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393788.393759,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393788.677961,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393788.801918,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393788.976336,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393789.801469,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393790.394897,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393790.677772,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393790.801817,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393790.973877,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393791.800832,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393792.393720,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393792.393819,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393792.677395,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393792.803105,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393792.975015,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393793.802589,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393794.393804,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393794.677074,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393794.801831,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393794.972058,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393795.801565,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393796.394531,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393796.677740,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393796.800835,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393796.973931,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393797.802176,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393798.394158,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393798.677385,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393798.801769,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393798.973157,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393799.802139,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393800.394984,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393800.677671,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393800.803177,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393800.974133,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393801.801707,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393802.394354,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393802.677795,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393802.802528,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393802.972527,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393803.802289,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393804.394874,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393804.678034,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393804.802458,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393804.974052,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393805.801491,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393806.393976,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393806.677600,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393806.802021,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393806.972584,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393807.801425,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393808.395123,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393808.676359,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393808.802291,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393808.973852,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393809.801577,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393810.394015,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393810.677269,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393810.802742,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393810.972173,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393811.802019,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393812.393963,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393812.675569,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393812.801685,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393812.974615,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393813.802478,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393814.394586,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393814.677775,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393814.801211,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393814.973635,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393815.801743,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393816.394264,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393816.678092,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393816.803448,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393816.975277,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393817.800892,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393817.801133,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393818.395490,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393818.676902,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393818.802499,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393818.974039,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393819.800314,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393819.800587,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393820.395287,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393820.677362,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393820.802626,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393820.973160,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393821.800548,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393822.409857,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393822.675627,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393822.802573,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393822.972164,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393823.801084,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393824.411211,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393824.677139,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393824.801670,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393824.974440,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393825.801332,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393826.410306,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393826.678005,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393826.800669,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393826.973484,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393827.802693,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393828.411571,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393828.411669,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393828.677742,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393828.801114,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393828.974404,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393829.801675,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393830.410003,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393830.677508,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393830.800846,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393830.972810,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393831.801896,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393832.410583,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393832.677803,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393832.800992,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393832.971687,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393833.801263,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393834.409456,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393834.677978,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393834.801661,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393834.973940,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393835.802082,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393835.802057,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393836.410114,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393836.677852,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393836.802660,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393836.974195,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393837.800528,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393838.411694,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393838.676446,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393838.800502,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393838.974072,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393839.801351,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393840.411273,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393840.677584,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393840.802308,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393840.973635,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393841.802528,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393842.410041,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393842.677931,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393842.803010,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393842.974487,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393843.805291,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393844.409770,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393844.675829,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393844.801568,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393844.974352,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393845.800450,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393846.410024,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393846.677456,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393846.802689,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393846.974209,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393847.804179,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393848.410251,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393848.677640,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393848.802763,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393848.973127,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393849.801720,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393850.409567,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393850.677301,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393850.801920,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393850.971867,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393851.802246,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393852.410445,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393852.677252,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393852.802381,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393852.973853,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393853.802962,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393854.410865,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393854.675793,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393854.802931,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393854.974077,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393855.802609,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393856.411228,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393856.678037,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393856.802083,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393856.973725,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393857.802170,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393858.410079,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393858.677515,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393858.802463,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393858.975558,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393859.802824,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393860.409865,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393860.676188,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393860.801987,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393860.973646,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393861.802368,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393862.409841,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393862.677344,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393862.803218,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393862.974078,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393863.801571,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393863.801972,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393864.409612,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393864.677177,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393864.800988,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393864.972025,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393865.803022,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393866.410106,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393866.677211,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393866.802939,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393866.972165,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393867.802196,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393867.802351,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393868.409804,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393868.677930,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393868.800752,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393868.974146,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393869.802118,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393870.409884,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393870.409862,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393870.678368,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393870.802060,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393870.973776,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393871.801424,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393871.801419,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393872.410403,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393872.676000,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393872.802337,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393872.974785,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393873.802683,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393874.410113,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393874.675802,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393874.801719,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393874.972804,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393875.801723,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393875.801924,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393876.414251,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393876.419490,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393876.677188,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393876.800120,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393876.974232,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393877.801872,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393878.410394,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393878.677384,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393878.801458,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393878.972085,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393879.802543,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393880.411618,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393880.677063,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393880.803254,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393880.974876,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393881.801915,139.371,0.000,0,24,0,2,2,1,300,0,1
1773393882.409649,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393882.409648,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393882.676373,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393882.801207,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393882.974592,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393883.802310,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393884.427984,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393884.677952,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393884.801854,142.117,0.000,0,24,0,2,2,1,300,0,1
1773393884.974005,139.281,0.000,0,24,0,2,2,1,300,0,1
1773393885.801848,139.578,0.000,0,24,0,2,2,1,300,0,1
1773393886.427880,141.039,0.000,0,24,0,2,2,1,300,0,1
1773393886.428202,141.188,0.000,0,24,0,2,2,1,300,0,1
1773393886.678398,139.301,0.000,0,24,0,2,2,1,300,0,1
1773393886.801980,142.117,0.000,0,24,0,2,2,1,300,0,1
